"locationkey","city","statecode","statename","latitude","longitude"
"0ec499e38a5d43b45f03e4d9c12d84ed",Dallas,TX,Texas,32.930338,-96.787496
"692d85474dcf9e3741d95ed80acd1a64",Dallas,TX,Texas,32.944622,-96.801792
"77208289664d5c0c9453a33d8a34af2d",Dallas,TX,Texas,32.969699,-96.797334
"09af8906d4f6ba1a036601443a61fd16",Dallas,TX,Texas,32.997373,-96.788213
"775ecdcf7dfb86df3c96e6d37432e68c",Dallas,TX,Texas,32.999309,-96.841688
"97a3a77cdb930f895d0198ed247275f9",Dallastown,PA,Pennsylvania,39.883976,-76.659451
"6f6ee4ad4ac325ae9414eb62f96effe1",Dalton,GA,Georgia,34.733644,-85.000824
c0348c57bed4929474e3a311ec481cf3,Daly City,CA,California,37.681267,-122.480591
eecd7c7e630783822d2aee669e717c85,Damascus,MD,Maryland,39.294465,-77.216125
a0aeada891e2141474ef2fb8fa419e3b,Dana Point,CA,California,33.47512,-117.705675
af258139372dd05f272e3a9f76da53ea,Danbury,CT,Connecticut,41.374284,-73.457611
"80642982cd0112617d68caa9671a81d3",Danbury,CT,Connecticut,41.422586,-73.478364
"0c5a9649f9cf1a3748ec88b8afe88924",Danielsville,GA,Georgia,34.178174,-83.254872
f5cc8d24fd4bc1bc0edcf906a07decfe,Danvers,MA,Massachusetts,42.574174,-70.950516
f5bd8d930c7b7f938c681757cc0fd045,Danville,CA,California,37.809418,-121.912929
"8599cdb6eb18228577a7cfaadf1964da",Danville,CA,California,37.814613,-121.990552
"683c8f421983d5396f74b29a77b64e70",Danville,IL,Illinois,40.136234,-87.636466
"5ae8b39a6ec01ef28a1722152ba3cb93",Danville,IL,Illinois,40.152546,-87.673298
"49f89fc91ddea79517bfb5921b7a443d",Danville,KY,Kentucky,37.640997,-84.797275
b7c4ab9e83515f4c70f71cc951ddf327,Danville,VA,Virginia,36.588822,-79.5151
c6a372f7639e9471dde9e5dba31a45e1,Danville,VA,Virginia,36.634506,-79.426751
"60239374c1ae559ed3f83caabe868d1b",Danville,WV,West Virginia,38.036791,-81.878882
"9686dcebc311d980b366c0c25516d21f",Daphne,AL,Alabama,30.611107,-87.859624
"47236fce793e3b851459980d7f788c7f",Darien,GA,Georgia,31.396816,-81.393957
"16bcb910f855bf567debed4c29c71970",Darlington,SC,South Carolina,34.377419,-79.846171
cf1fe1cf863619bd728c67d956139273,Dassel,MN,Minnesota,45.084221,-94.317152
d86eb18abba2762b58b9fd638823feaf,Davenport,FL,Florida,28.191997,-81.58917
"8758e2d597ad0bf7c1cfb4c6a89764a1",Davenport,IA,Iowa,41.589689,-90.625902
ef660ed81b780063b5f1b6206138f559,Davidson,NC,North Carolina,35.480547,-80.792539
ddb5d842b7436ee229a42766b278ac61,Davidsonville,MD,Maryland,38.9383,-76.626588
d82b2b3e2d6f4bae9b2d5bb3ce64590b,Davis,CA,California,38.55413,-121.798469
"8c19183a5136bd36f75ed8baddcbe625",Davisboro,GA,Georgia,32.977092,-82.627586
"1b1bdf0af332dc7161210845da2fa1c5",Dawson,PA,Pennsylvania,40.084267,-79.682026
"82c0414cf793f97724a227503cdee8b9",Dayton,MN,Minnesota,45.195735,-93.475802
"311d7e5d1971ff4d27c445d939fb369b",Dayton,NV,Nevada,39.231543,-119.478309
"65f498318570677acc5f9b1695b129b7",Dayton,OH,Ohio,39.647433,-84.170598
"8f27edbc61e53c977f02c253a6c2f3e1",Dayton,OH,Ohio,39.664052,-84.237763
e4f268e25247bef8ac636f2047831bf7,Dayton,OH,Ohio,39.682905,-84.158915
"7abca039bacf492c644abd152eefd145",Dayton,OH,Ohio,39.699728,-84.219335
"5967f239c602b8faefaf833833f44e62",Dayton,OH,Ohio,39.709674,-84.084844
bb80d4f21b9458c749ec1a40c4e15b3c,Dayton,OH,Ohio,39.713376,-84.167179
"80267e652afae27985d97fa05b102814",Dayton,OH,Ohio,39.721305,-84.18797
f129460b6ec262f5677d9e9dd02020f9,Dayton,OH,Ohio,39.721385,-84.031824
ba27dba9acfe92b72ccf7c5ec2bf448a,Dayton,OH,Ohio,39.735172,-84.288826
"6e37d08efb20f5a7e8d3702b34311093",Dayton,OH,Ohio,39.739492,-84.085195
cd4974daa40d63ddc6658dc97645a83c,Dayton,OH,Ohio,39.748047,-84.158124
"395754b69a7847f7d4dff01bd7bf8284",Dayton,OH,Ohio,39.75936,-84.209094
c4f06c6777c85b91103ac2c9c66a9dd2,Dayton,OH,Ohio,39.763796,-84.084229
"351431f11bfe0f9379e847e5ecc6fce3",Dayton,OH,Ohio,39.784214,-84.24108
bacc0a40bb0407c78b51372918624e00,Dayton,OH,Ohio,39.79216,-84.216028
b80687e9e0b13ad4e1a2c27b83a83a3d,Dayton,OH,Ohio,39.804459,-84.319726
"7f64cee2be1b3972a96ef68bd622dc18",Dayton,OH,Ohio,39.843157,-84.110015
d770b5bfb23d7dc9d78feef70527f468,Dayton,TN,Tennessee,35.502103,-85.008024
"72deeeabb00b6f371c36c32347f88bc3",Daytona Beach,FL,Florida,29.160515,-81.02646
b75e368e6feb42923aaa0ff9465e8dce,Daytona Beach,FL,Florida,29.170716,-81.141403
"5fd1b29349dca19fc70dee5cb8ba5a44",Daytona Beach,FL,Florida,29.209639,-81.002321
cd647222360315581c38c437357eec3c,Daytona Beach,FL,Florida,29.235588,-81.063969
"183a4d7f6f4dc5776586f48c19917d8f",Dearborn,MI,Michigan,42.298036,-83.24761
"96ebb8e7a71798772f054f0ef58f1fd9",Dearborn Heights,MI,Michigan,42.335793,-83.283296
"00798595d41a81cc09940c0960e532f4",Dearing,GA,Georgia,33.384114,-82.391923
"7d1cda2bb2bf6e30e53c1f117173c3a0",Debary,FL,Florida,28.88373,-81.325287
c54c71df218542310c1a121907e8c685,Decatur,AL,Alabama,34.608016,-87.011052
b601aff6958499615a3b46f591541fc0,Decatur,GA,Georgia,33.724452,-84.204244
"01acb9c8147273d3f651c886f26d4c0c",Decatur,GA,Georgia,33.771947,-84.29027
ad1e25fe9259642242ea3b57169506d6,Decatur,GA,Georgia,33.811659,-84.28323
"0c257a4710edae592995b54dd337288d",Decatur,IL,Illinois,39.81707,-88.926317
"25d5cd8b1f06047a592e3c3e0bccfe9f",Decatur,IL,Illinois,39.827583,-89.0478
ae86b2069362e515e94dac49eb0a4a45,Decatur,IL,Illinois,39.901937,-88.989475
e158925c2974ae35ac72af321cc33339,Decatur,IN,Indiana,40.828228,-84.940039
"1b21d67086a320203f3c33873b2399ea",Decatur,TN,Tennessee,35.503397,-84.823888
"203b0d285d69cdd879eeb21442c5f443",Decaturville,TN,Tennessee,35.536869,-88.107281
"52959e9aee42d0c8c80aad5a845f7523",Dedham,MA,Massachusetts,42.246872,-71.179462
"76e65bc5164e5134081996bf1261ef75",Deep Run,NC,North Carolina,35.125496,-77.691316
"1d686a48bee9a7b13fd33c0d0d76215d",Deerfield,IL,Illinois,42.173809,-87.878173
"587b003c321d35110f7f5379263460c2",Deerfield Beach,FL,Florida,26.309788,-80.145699
cbfacef18669d003da5809463c0c2f81,Deer Park,NY,New York,40.762698,-73.321445
"6c7e2aebfbbdf44d1d4d3977f579567f",Deer Park,TX,Texas,29.698461,-95.121268
faac7ab2e4da4f1df6ac759507248d41,Deer Trail,CO,Colorado,39.668495,-103.968891
"155def7aeb6169b69ab207662c967284",Defiance,OH,Ohio,41.303378,-84.358279
"2c0db9c770a64df4ab6a11e005154c88",Defuniak Springs,FL,Florida,30.851178,-86.200838
"01e7723b915340a0dcc500577dcb4f5e",Dekalb,IL,Illinois,41.901264,-88.759253
"9be118414aa66e78ca60f63e824d0557",Delafield,WI,Wisconsin,43.048165,-88.390515
ed69c748fb9697b85ce3fa9048f78411,Deland,FL,Florida,29.003431,-81.368585
"2db9f2ae4b61ee88db24b6b04b3ad29d",Delano,CA,California,35.779507,-119.200825
"1e0fa71a48b35b033b2fca6293edc570",Delano,MN,Minnesota,45.0318,-93.812325
"8a6ab9daa56bbe438ab9004d7e22cbc3",Delavan,WI,Wisconsin,42.656603,-88.668293
"2f8489f8d0f7db4dbb589408b26cc022",Delaware,OH,Ohio,40.297786,-83.060181
"18e5bdc607def01476e200fac0030f46",Delaware,OK,Oklahoma,36.788842,-95.585735
"07b26ecd00ef149d7d8451f52cfb7b9b",De Leon Springs,FL,Florida,29.148342,-81.341043
ab7dc31ed86074df18e9689876c99624,Delmar,MD,Maryland,38.439999,-75.544695
a072ad33036b6793711f9f7fda49bf4e,Delphos,OH,Ohio,40.834219,-84.348665
e64374dca1a56b96352dd0ddcef32771,Delray Beach,FL,Florida,26.450443,-80.186185
"3b524be97ac262f633d032513f0221f0",Delray Beach,FL,Florida,26.455288,-80.10635
"072e59d7c9db28db8f12b5e3634c882b",Delta,UT,Utah,39.459894,-112.642706
c3d096d58f412d57dcb57f12975fce2d,Deltona,FL,Florida,28.886079,-81.251563
"244ac6f4f68d7024008fe0429fb82b03",Deltona,FL,Florida,28.905269,-81.185176
"5d93e296bfcea6b4a763320b7a1ed933",Del Valle,TX,Texas,30.150985,-97.607312
"5bf38ca69594e1ade0d5400aff98bdf0",Deming,NM,New Mexico,32.191634,-107.729431
"2295b77b47453fd156186e1a0258022d",Denair,CA,California,37.553376,-120.714055
fabe1fe4cdb9ffcc83b11cd0ec1e7e5b,Denham Springs,LA,Louisiana,30.425575,-90.88612
"935db7c13bf5da19e98c7c75039d2345",Denham Springs,LA,Louisiana,30.607221,-90.907376
"86803257d297d1572149dc4a71350daf",Denison,IA,Iowa,42.027498,-95.360635
"094b8113d316add508ed9682aa57e6d3",Denmark,SC,South Carolina,33.297671,-81.158698
"9d0a3eed89ecdb24efb79e76419a6d30",Denmark,TN,Tennessee,35.546571,-88.992177
"8dcaf92a33293b314d303a5f0f7ed9d6",Dennehotso,AZ,Arizona,36.794027,-109.855226
"719a0cd9a3b9bb5126579427a264c4ae",Dennis,MA,Massachusetts,41.730204,-70.197411
"8f41e649f9e819c402725d87ccec74ce",Dennis Port,MA,Massachusetts,41.666904,-70.135645
"5e4230ea84dd12ea689558466bc36cdd",Denton,TX,Texas,33.149467,-97.096016
a6d31d1bd9510ecd775609b7e6fef740,Denton,TX,Texas,33.208811,-97.055133
ced2697a5892c06450e22dc1c588d18b,Denver,CO,Colorado,39.666295,-105.089824
"037c31876951192e5afdbb7a4f5e6334",Denver,CO,Colorado,39.671027,-104.927899
"2bc500f07edd04b0f6c443a8b883646a",Denver,CO,Colorado,39.671421,-104.887803
a2e1e05e51889c5ee9ab64995250b520,Denver,CO,Colorado,39.686866,-105.090234
"6dd172edcb39a8940971a3bfa4c5fa1d",Denver,CO,Colorado,39.687765,-104.911337
"7eb3874acb9c6efacd66da25dfd60113",Denver,CO,Colorado,39.694967,-105.173161
a5678b986c3027a425ec175df1b3c94d,Denver,CO,Colorado,39.695293,-105.035601
"572c07ae06fc4d3ec5119eba79960962",Denver,CO,Colorado,39.695794,-105.003843
"25584d5163a8188f47e9906aff6c0d8a",Denver,CO,Colorado,39.706581,-104.96575
"67790a2e5a32b3a47cfba5e23c2a3d3f",Denver,CO,Colorado,39.719464,-104.890279
"6ecbc1ea3cc476475165c8cdb94b4117",Denver,CO,Colorado,39.730292,-104.952618
fc4db14165dce91a32522ea5f7dfb643,Denver,CO,Colorado,39.731082,-104.970673
"4dbe5d5cfc3832314a8c81b46b2fc8d1",Denver,CO,Colorado,39.73484,-105.020394
d3ffebfa91fdc9f9fad166293a05d07a,Denver,CO,Colorado,39.743291,-105.069027
"8ffffb2a64d5e117746713f501607ad0",Denver,CO,Colorado,39.758857,-104.962829
"00ae50e4211761c59aab81d09a83e094",Denver,CO,Colorado,39.762296,-104.916636
"894ef9bfbff102e60fb2057297b20af7",Denver,CO,Colorado,39.772047,-105.048027
"3c286e95f07204efb6ace22d345bd85e",Denver,CO,Colorado,39.78728,-104.957249
f806dcd9c68a9546346771660dd17730,Denver,CO,Colorado,39.817067,-105.011035
"0533c48a1bda540c2e830499d974600e",Denver,CO,Colorado,39.855318,-104.957119
"4467a16c8e110dd8685182f99857e33d",Denver,CO,Colorado,39.866918,-105.006059
fec4a171f9e347a342f90fbcd6eabe79,Denver,CO,Colorado,39.899671,-104.946561
"3400d9946f7a1d0e69ff2d848ec44222",Denver,CO,Colorado,39.909994,-105.002506
ec4590cb95e0fba3e341e176d218be15,Denver,CO,Colorado,39.929518,-104.954808
"21b6797f45245cf9c995917b53a3bcbd",Denver,PA,Pennsylvania,40.244751,-76.132881
"914b1fe813709ee137acb372689126d0",Denver City,TX,Texas,32.945746,-102.869403
"1807022fb1b88849d1da1e14cc694a54",Denville,NJ,New Jersey,40.887246,-74.490462
"7ee219ad6d60e38f06bfa2a1fa102248",De Pere,WI,Wisconsin,44.397984,-88.096333
f3b3ebab8180db69c8666867f843e01c,Depew,NY,New York,42.90197,-78.703411
"6c7857dddc59f705e7194ee4d67a108f",Derby,KS,Kansas,37.571767,-97.217333
"1877f4ad96e60206e899828f00e777dd",Derry,NH,New Hampshire,42.892761,-71.276763
"6f3d65dd85382c8652c162500fc9b7e3",Derwood,MD,Maryland,39.137633,-77.132021
f82b0dea0453a6742bf414d588c4d5e3,Des Allemands,LA,Louisiana,29.819271,-90.43316
e1544e84c7735a35fa86ce174b900af0,Des Arc,AR,Arkansas,34.974056,-91.540872
"1cf392efc12fa8aff2c323244e4743ae",Desert Hot Springs,CA,California,33.95154,-116.520104
"17db179993f24eaf54dad718d3f2ab60",De Smet,SD,South Dakota,44.36152,-97.57204
e0a26633870ab44df1cac59a913150b7,Des Moines,IA,Iowa,41.532674,-93.662499
"820f00e521c96df82a12e4e11d22c664",Des Moines,IA,Iowa,41.545918,-93.622124
c6fddae16bd5ed12b791fec684c63761,Des Moines,IA,Iowa,41.601033,-93.672868
e6daa2dbe8b60609b98ff653b8c57d23,Des Moines,IA,Iowa,41.621347,-93.547893
"463091829b8f148fec485196f2cd825a",Desoto,TX,Texas,32.599427,-96.864075
"0b9965bc83a6410cce08ba7bc404dc9f",Des Plaines,IL,Illinois,41.979388,-87.911763
"8b739f81c26394c11e2297dbc7f51cab",Des Plaines,IL,Illinois,42.04958,-87.895
bf6fd3ade324647b0dc719432940ac63,Destrehan,LA,Louisiana,29.968947,-90.367309
c5e50b9fbb24853adf12996358f67829,Detroit,MI,Michigan,42.331542,-83.050267
"780f41b5a2206074af5a6835d5530a59",Detroit,MI,Michigan,42.336212,-83.128331
"5610770269a7b12bd9301374711877b5",Detroit,MI,Michigan,42.355455,-83.217014
"3483f6c691a93d4e6404123e9f00bfe8",Detroit,MI,Michigan,42.365116,-82.987644
"4f57ee4f8e36950c1537738af4072048",Detroit,MI,Michigan,42.375123,-83.107897
"5328578a8009c84035efa7f1e3f8883a",Detroit,MI,Michigan,42.381347,-83.045733
"5ccb3bd593550255b3e3ad2a824866f2",Detroit,MI,Michigan,42.387249,-83.192592
db8ac5a9e511460321db97c43fcd18e7,Detroit,MI,Michigan,42.393453,-83.246327
"9f7843ba53e576fe7cede2a723d339ef",Detroit,MI,Michigan,42.396286,-83.141352
ca6c8820cc7548b5b8174e694ed38247,Detroit,MI,Michigan,42.397931,-82.995213
cf33264c7dbed57bd17a60a8c26b1417,Detroit,MI,Michigan,42.410693,-82.941265
"33d089bd82c3cefd5f465a2f34ac670b",Detroit,MI,Michigan,42.425328,-83.251428
e2230063460a7a1b1355eb4ee698f239,Detroit,MI,Michigan,42.427,-83.148609
"0c43ece156d8d9350133284dfff61f0c",Detroit,MI,Michigan,42.431197,-83.039501
ad673d3bb0b0c9ef9e5834afef95e1a3,Detroit,MI,Michigan,42.433156,-82.981142
f78092df76483c196e526af7d6ec61e0,Dewey,IL,Illinois,40.298873,-88.300263
"377a4c88682d88b9cabfbeb2dad822fc",Dewitt,IL,Illinois,40.200639,-88.814798
"79251817f50d39965a0c61c1526eacf0",Dewitt,MI,Michigan,42.863913,-84.592296
abfc5199720c0dac9e55f4270134ae2f,Diamond Bar,CA,California,33.986775,-117.820908
"08e14aecc0467a32a78c553815aa572d",Diamondhead,MS,Mississippi,30.381932,-89.370784
"3598b3a9ac8d7f64647b25aafa2dab27",Dickinson,TX,Texas,29.456766,-95.031051
"7790f53b7e8b034966ca759783ef5f2f",Dickson,TN,Tennessee,36.077149,-87.442912
"9874704ef2a84b8d901efc1dacba83d0",Dighton,MA,Massachusetts,41.815051,-71.157549
ca605a99002a8cf9f9effbea5a67ff40,Dike,TX,Texas,33.261225,-95.47242
"0913fda266a7e56d0da1efdf276d1676",Dillon,MT,Montana,45.098018,-112.821469
ce254ab150aa3dafc8cf5ddf3b4c4d75,Dillwyn,VA,Virginia,37.534064,-78.476759
dd75ca5048635e8d37be9035eb32eac2,Dinuba,CA,California,36.521012,-119.389446
"25a73d45f781521de02b4bf30dc2e6ae",District Heights,MD,Maryland,38.854996,-76.883307
c8e2af1f659c1a369d33fa90d8ebb69f,Dittmer,MO,Missouri,38.270192,-90.698745
"3d4d9be48ca7a89f6ee35aec0056a07a",Divide,CO,Colorado,38.960297,-105.189763
"8759d035a2dddddc92ff7a27817a5084",Dix,IL,Illinois,38.443409,-88.967632
"165c051922946887fbc5220163ed4b09",Dixon,CA,California,38.412615,-121.756222
"748165814286cc36680a3acf56ffc138",Dixon,IL,Illinois,41.827392,-89.479188
a3017efac2e447162c37306734425b74,Dolton,IL,Illinois,41.629147,-87.59949
"6a91cedd2394fbf75630217a8021f402",Donaldsonville,LA,Louisiana,30.153716,-91.0032
"3f8aeaeffc8ee085c07857d1d2f0fe95",Donna,TX,Texas,26.1619,-98.058657
"23d451855e854cdfcfeb9e4acbc85aae",Dornsife,PA,Pennsylvania,40.745495,-76.776193
"0092a1478fed957a62257447b83968f8",Dorr,MI,Michigan,42.728548,-85.790642
"4fdbb6a507e6a187600c2b2275cbc8d2",Dorset,VT,Vermont,43.264183,-73.063631
a3b0df9b7a575b525fe34226d60fc3f5,Dorsey,IL,Illinois,38.984867,-89.971728
"4b47fb202bada732b706492cc365bdd6",Dos Palos,CA,California,37.018947,-120.626723
bc1e2500c8659df67c0db628e2ebbebf,Dothan,AL,Alabama,31.140068,-85.39829
"0cec5d11835bf07cb0208e0237bd9604",Dothan,AL,Alabama,31.204368,-85.495839
ab3ec7c45d0632d57a5b9af004ad550b,Dothan,AL,Alabama,31.266568,-85.401317
a7146516900d3dc7d9994c86d8b7714c,Douglas,GA,Georgia,31.461219,-82.867955
"5238a5b9565fa2292f619084e5769cc2",Douglassville,PA,Pennsylvania,40.270211,-75.752511
"4c283affbe308a70a5b5661f583db595",Douglasville,GA,Georgia,33.670162,-84.734357
"8e7fda6f49e668a3635738d9bf0a0711",Douglasville,GA,Georgia,33.777518,-84.781392
a69fc345548561efd381641c962fa3b9,Dover,DE,Delaware,39.181546,-75.473517
afdfe93f2b098430c5f1da8c5ce41914,Dover,FL,Florida,27.973604,-82.212663
a6a6936cbfd282d41a18bedf1a9c87e2,Dover,MA,Massachusetts,42.235239,-71.288033
a9df7ede7793edc02d62241c68d5d4a2,Dover,NH,New Hampshire,43.190665,-70.887661
f3f5e8947d9dbc1f23c344768c1ff6a4,Dover,NJ,New Jersey,40.918693,-74.553551
"325f2e93a68a481c4e7b68ff804fe9b0",Dover,OH,Ohio,40.546033,-81.482958
"65f1522723d1ac8a93ac62090bb16d76",Dowagiac,MI,Michigan,42.003786,-86.120963
dc7cf0aba7e0cd40c48bc70865ed61f2,Downers Grove,IL,Illinois,41.761302,-88.013394
"27776580eb6d07bd188bf573980b33d7",Downers Grove,IL,Illinois,41.810554,-88.022796
"0fd2091cd7ee862e0caa2ecc20dc8c8b",Downey,CA,California,33.921793,-118.140588
c1cdaaddad26903ae1ca9976f6ff542e,Downey,CA,California,33.940884,-118.128628
df7b18cfd3e1913e32a68026d4b575e2,Downey,CA,California,33.955729,-118.118346
dee73f22f1ca8a7eb63696e5d3f169f7,Downingtown,PA,Pennsylvania,40.022618,-75.721218
"321f414a5946e023abe4304dd640edf6",Doylestown,PA,Pennsylvania,40.306267,-75.147144
"7bde9219551609c95e6129ffbde8b5db",Dozier,AL,Alabama,31.49547,-86.392802
"4c1456c355dc9527996dd6ba4add082f",Dracut,MA,Massachusetts,42.679723,-71.30068
"592766831b7c5b0be71db5d4c043adde",Dresher,PA,Pennsylvania,40.146444,-75.161987
"17955539c6db8cd50b24a92ea71e2e7b",Drexel Hill,PA,Pennsylvania,39.950318,-75.304042
d5171e5f10558825798ca56d35a08131,Duanesburg,NY,New York,42.764785,-74.09515
"602e35723c4ed1aad0e1df3b9bd8689f",Dublin,CA,California,37.717399,-121.913048
"367d588ac513bbbbb209e8ee6397bce9",Dublin,GA,Georgia,32.493414,-82.943064
c4a7ea58c068c2b8fdb5ffbe1a1bec44,Dublin,GA,Georgia,32.581108,-82.804221
"3e18299fd49015f68d56e5ed053c9a4b",Dublin,OH,Ohio,40.09746,-83.150103
"0f5d2e86211b3e6e34c091fc21632f89",Dublin,OH,Ohio,40.116621,-83.1305
"4d1a44ebff311d2f33159b230c7974ec",Dubois,IN,Indiana,38.468858,-86.785924
d625128de69da63d7ca44177c46752ca,Dubuque,IA,Iowa,42.524769,-90.773204
a25c77f9ad5273e8aafa43e7ec151244,Dubuque,IA,Iowa,42.545412,-90.6963
"9134680d4895d818f0a364b9198309e7",Duffield,VA,Virginia,36.723769,-82.782264
"677787b63d587232746ed119b15c03e4",Duluth,GA,Georgia,34.026142,-84.145592
a32fdb119c3dae29981f6e8ef27fdf8c,Duluth,MN,Minnesota,46.800825,-92.095784
"6d7d58366a9a16530b5378694bf9a71a",Duluth,MN,Minnesota,46.808688,-92.070727
"04f6d0df123d128838e473bc24a5817e",Duluth,MN,Minnesota,46.931351,-91.936344
"527ecca2b542ec7efc549de1028118ff",Duluth,MN,Minnesota,47.050601,-92.070878
b55e378b42469117db2484db9b3e460a,Dumfries,VA,Virginia,38.592418,-77.346866
"6538030d94bbbd2716f14be93ce0b4ca",Dumont,NJ,New Jersey,40.945239,-73.992428
b5e6615ed0998a99a1652938eaeff08e,Dunbar,PA,Pennsylvania,39.949851,-79.596338
"6308e93863081054fc4f6fd7f01b243c",Duncanville,TX,Texas,32.643212,-96.916468
f68c1144e1b1e75bcdb569f8db0e8552,Duncanville,TX,Texas,32.66066,-96.911882
"584b3963f591cfe3290ae47d2aa61710",Dundalk,MD,Maryland,39.26484,-76.492566
"21f6ba4fbffc5fa951dabb0675e0d418",Dundee,IL,Illinois,42.106199,-88.304394
"0c4e936f3e8d9c00f44a8fb3c0afb8af",Dundee,OH,Ohio,40.60853,-81.662094
"0cffb5dd610a9af168c729e9380f3ba1",Dunedin,FL,Florida,28.037553,-82.78632
f9627a949f9a7af4bd7c9a397280ff0b,Dunnellon,FL,Florida,29.067061,-82.384272
"0cdb8b8e899fe031ffc8e499630e7714",Dupo,IL,Illinois,38.535176,-90.161471
"2fe2811aee5602fbe626868e6bcacdc1",Duquesne,PA,Pennsylvania,40.373461,-79.850162
"78e4ef7c9c0b031e9b74d8b5f2226b50",Du Quoin,IL,Illinois,38.011822,-89.24891
"56481c7a8d64431d48c30ec18b7748dd",Durango,CO,Colorado,37.441078,-107.852781
"25145da163a34f33147fa6f9d443febd",Durant,MS,Mississippi,33.116674,-89.897489
"3bb46c18e03f2184cc18f3ef11324321",Durham,CT,Connecticut,41.468922,-72.684525
"8ad59d18d1c0ccaafa2e123140be6154",Durham,NC,North Carolina,35.89504,-78.923747
"0cbbc213b1ce14c60ffdbbacbcddfa01",Durham,NC,North Carolina,35.954525,-78.953317
"9eafef40a54870ec68920a68664cd11b",Durham,NC,North Carolina,35.959253,-78.806827
afb3cc2f742a2c900f6ba03441da84b8,Durham,NC,North Carolina,36.025937,-78.978858
fec300f36eaa8b061acec24eabec758d,Durham,NH,New Hampshire,43.117346,-70.91842
e99b225d44106106073159e91232d98f,Duson,LA,Louisiana,30.202279,-92.16158
"8d872624a855bd8ec0a02ae72a4c1670",Duxbury,MA,Massachusetts,42.044373,-70.706115
"1fe30935a244e1bbd8bdafaf0f8e285a",Dwale,KY,Kentucky,37.626661,-82.731292
a1a3f989968e3d277bcb71d19bc3aea1,Dyer,IN,Indiana,41.465085,-87.508915
"028a6d7d4ec2af0a0d1c79e89426b12a",Dysart,IA,Iowa,42.165911,-92.299761
"675bf67cd9c5fb8b2e61b0786737f35b",Eagar,AZ,Arizona,34.08811,-109.322992
"56a0526ff0f1527ccc3c232dbecbc919",Eagle Lake,TX,Texas,29.527955,-96.305185
d57977894414020461ce9a6e8b1075ce,Eagle Mountain,UT,Utah,40.325116,-111.996538
d6a4bdfbcfe4bf2413dc85973132441b,Eagle Pass,TX,Texas,28.745217,-100.311368
"9fc74b7780bdf16771fc12c0e18668a7",Eagle Point,OR,Oregon,42.467463,-122.647726
"4cfc4f7e7c49affd2b0505430f698947",Eagle River,AK,Alaska,61.201578,-149.248419
ef5b4714dc5af85b02b32c014d2c18d3,Eagle Rock,VA,Virginia,37.679371,-79.821548
"73a7f50d21160e0ad9658556963f35b7",Earlimart,CA,California,35.873666,-119.281551
c1590b8cc85eae37303b2090a05c6e10,Earlton,NY,New York,42.345129,-73.918376
"6dac5b2193cc1b5c9bd7d9f8330260cc",Earlville,NY,New York,42.764187,-75.581764
"24266cbc2e55a886a9865f35950ddf0a",Easley,SC,South Carolina,34.775165,-82.563663
"9bbf2cd60c80472629a5e7a2d1c98b06",Easley,SC,South Carolina,34.883978,-82.579832
b70feb835ab0c4a77c94cecb3f21c5d3,East Aurora,NY,New York,42.772537,-78.584397
"1b0378d3b23a1efc764744e312cb790f",East Bernstadt,KY,Kentucky,37.252563,-84.137943
c905af6c7cd3c7c8c1db77e8e28bf471,East Bridgewater,MA,Massachusetts,42.037278,-70.940459
"43f665b23d75b4f5e1e31bcdb3c6b70d",East Brunswick,NJ,New Jersey,40.429119,-74.416287
b6194becca85beef52ed20c614a0bdb8,East Chicago,IN,Indiana,41.646953,-87.453983
"39286d2a7610216410915d3cf01f944e",East Earl,PA,Pennsylvania,40.141438,-76.023423
"20ce0faaab0ba0ab6b8aec3d130bacdc",East Elmhurst,NY,New York,40.763336,-73.872443
e0b29870c8a0612fb750c634f61f7231,East Falmouth,MA,Massachusetts,41.596976,-70.567877
"980a2e73db473c7456448e0bf330ed6a",East Grand Forks,MN,Minnesota,47.969729,-96.94698
"77815d330be947370be244a79963ab22",East Hampstead,NH,New Hampshire,42.890002,-71.130675
fcfc5796a0b2e334e5cfad507c9395ec,Easthampton,MA,Massachusetts,42.295008,-72.751877
"823365b173a56ce544d83888fdc7cc5e",East Hanover,NJ,New Jersey,40.818553,-74.363742
fc82f58a9732fd9fee49b2293fe8af23,East Hartford,CT,Connecticut,41.748702,-72.609686
"5fed17f699f3af342dcc59e18b98314d",East Haven,CT,Connecticut,41.278274,-72.875249
"74e2fc93440f8b9022c1c0f20f387474",Eastlake,OH,Ohio,41.652326,-81.441721
"4fc6ae1e0a51d6dfb0cd9fbe6a808b4e",East Lansing,MI,Michigan,42.763888,-84.458771
"4a99b9187361b960cee0fb8fdb39e21a",East Liberty,OH,Ohio,40.302682,-83.57512
bcafb78d282af6fdd7289c7b4767927f,East Liverpool,OH,Ohio,40.677396,-80.595022
"92c693f1fec96d14a15b500b7bf6de77",East Longmeadow,MA,Massachusetts,42.059614,-72.501234
"3aa81a30e7f274f858fd9f9acc9c6762",Eastman,GA,Georgia,32.183213,-83.199454
"9a8a58158c480eb742cac5ce62ad4f4c",East Mc Keesport,PA,Pennsylvania,40.384822,-79.807401
